data_homologacao,numero_homologacao,fabricante,brand,modelo,nome_comercial,tipo_produto,situacao,pais
15/01/2026,075022509185,"Xiaomi Communications Co., Ltd.",XIAOMI,2510DRA23E,Redmi Note 15,Sistemas de Identificação por Radiofrequências,Homologação Emitida,China
05/03/2026,090452500953,Samsung Electronics Co Ltd.,SAMSUNG,SM-A376B/DS,,Sistemas de Identificação por Radiofrequências,Homologação Emitida,Coréia
23/02/2026,084372514862,"Guangdong OPPO Mobile  Telecommunications Co., Ltd",OPPO,CPH2789,,Sistemas de Identificação por Radiofrequências,Homologação Emitida,China
05/02/2024,237932314550,"Xiaomi Communications Co., Ltd.",XIAOMI,2312CRNCCL,REDMI A3+,Transceptor de Radiação Restrita,Homologação Suspensa,China
27/02/2024,238752300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-M156B/DSN,,Transceptor de Radiação Restrita,Homologação Suspensa,Coréia
10/05/2024,175342314550,"Xiaomi Communications Co., Ltd.",XIAOMI,2310FPCA4G,POCO C65,Sistemas de Identificação por Radiofrequências,Homologação Suspensa,China
19/02/2026,075912509185,"Xiaomi Communications Co., Ltd.",XIAOMI,2510DPC44G,,Sistemas de Identificação por Radiofrequências,Homologação Emitida,China
03/03/2026,079312514862,"Guangdong OPPO Mobile  Telecommunications Co., Ltd",OPPO,CPH2781,,Sistemas de Identificação por Radiofrequências,Homologação Emitida,China
18/08/2025,031392500953,Samsung Electronics Co Ltd.,SAMSUNG,SM-X730,Galaxy Tab S11,Transceptor de Radiação Restrita,Em Análise - RE,Coréia
09/02/2024,235492300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-A556E/DS,,Transceptor de Radiação Restrita,Homologação Suspensa,Coréia
06/09/2024,238392314550,"Xiaomi Communications Co., Ltd.",XIAOMI,23124RN87G,Redmi 13C 5G,Transceptor de Radiação Restrita,Homologação Suspensa,China
06/12/2023,176182102701,Harman International Industries Inc.,JBL,No5909,,Transceptor de Radiação Restrita,Homologação Suspensa,Estados Unidos da América
10/05/2024,175342314550,"Xiaomi Communications Co., Ltd.",XIAOMI,2310FPCA4G,POCO C65,Transceptor de Radiação Restrita,Homologação Suspensa,China
19/12/2025,203612307120,Harman International Industries Inc.,JBL,QUANTUM STREAM WLTM,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
27/01/2026,087762507120,Harman International Industries Inc.,JBL,XTREME 5C,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
20/02/2026,087872507120,Harman International Industries Inc.,JBL,LIVE BEAM 4,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
20/02/2026,087872507120,Harman International Industries Inc.,JBL,LIVE BEAM 4C,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
19/02/2026,087882507120,Harman International Industries Inc.,JBL,LIVE FLEX 4,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
19/02/2026,087882507120,Harman International Industries Inc.,JBL,LIVE FLEX 4C,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
09/02/2026,088742509657,"SAMSUNG ELECTRONICS CO., LTD",SAMSUNG,VG-SWCH6TK,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
15/01/2026,075022509185,"Xiaomi Communications Co., Ltd.",XIAOMI,2510DRA23E,Redmi Note 15,Transceptor de Radiação Restrita,Homologação Emitida,China
05/03/2026,090452500953,Samsung Electronics Co Ltd.,SAMSUNG,SM-A376B/DS,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
08/04/2026,230872307120,Harman International Industries Inc.,JBL,ENCHANT SPEAKER,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
24/03/2026,089722502217,Samsung Electronics Co Ltd.,SAMSUNG,WCH732M,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
26/02/2024,235482300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-A356E/DS,,Sistemas de Identificação por Radiofrequências,Homologação Suspensa,Coréia
06/09/2024,238392314550,"Xiaomi Communications Co., Ltd.",XIAOMI,23124RN87G,Redmi 13C 5G,Sistemas de Identificação por Radiofrequências,Homologação Suspensa,China
09/02/2024,235492300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-A556E/DS,,Sistemas de Identificação por Radiofrequências,Homologação Suspensa,Coréia
10/06/2024,175412314550,"Xiaomi Communications Co., Ltd.",XIAOMI,23122PCD1G,,Sistemas de Identificação por Radiofrequências,Homologação Suspensa,China
10/06/2024,175412314550,"Xiaomi Communications Co., Ltd.",XIAOMI,23122PCD1G,,Transceptor de Radiação Restrita,Homologação Suspensa,China
04/03/2026,000102607120,Harman International Industries Inc.,JBL,PARTYBOX 130V,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
19/02/2026,062762509185,"Xiaomi Communications Co., Ltd.",XIAOMI,2510EPC8BG,,Transceptor de Radiação Restrita,Homologação Emitida,China
12/03/2026,002952617361,"Vivo Mobile Communication Co., Ltd",VIVO,J2508,,Transceptor de Radiação Restrita,Homologação Emitida,China
19/02/2026,087792509185,"Xiaomi Communications Co., Ltd.",XIAOMI,2511FPC34G,POCO X8 Pro 5G,Transceptor de Radiação Restrita,Homologação Emitida,China
11/03/2026,002152607120,Harman International Industries Inc.,JBL,CHARGE ESSENTIAL 3 SE,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
05/07/2024,051752401739,"SAMSUNG ELECTRONICS CO., LTD",SAMSUNG,EP-OL300,,Equipamento de Radiocomunicação de Radiação Restrita,Homologação Emitida,Coréia
11/07/2023,028071909185,"Xiaomi Communications Co., Ltd.",XIAOMI,MW30140,,Transceptor de Radiação Restrita,Homologação Emitida,China
28/05/2024,048422407120,Harman International Industries Inc.,JBL,PARTYLIGHT BEAM,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
26/02/2024,235482300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-A356E/DS,,Transceptor de Radiação Restrita,Homologação Suspensa,Coréia
24/01/2024,191882102217,Samsung Electronics Co Ltd.,SAMSUNG,WCB734M,,Transceptor de Radiação Restrita,Homologação Suspensa,Coréia
19/02/2026,087792509185,"Xiaomi Communications Co., Ltd.",XIAOMI,2511FPC34G,POCO X8 Pro 5G,Sistemas de Identificação por Radiofrequências,Homologação Emitida,China
17/05/2024,045252400953,Samsung Electronics Co Ltd.,SAMSUNG,SM-M356B/DS,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
28/05/2024,051702401739,"SAMSUNG ELECTRONICS CO., LTD",SAMSUNG,SM-L305F,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
07/06/2024,050522407120,Harman International Industries Inc.,JBL,MA310,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
16/05/2024,051722401739,"SAMSUNG ELECTRONICS CO., LTD",SAMSUNG,SM-L315F,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
16/05/2024,052422401739,"SAMSUNG ELECTRONICS CO., LTD",SAMSUNG,SM-R630,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
20/09/2023,127892301993,Apple Inc.,APPLE,A2984,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
20/09/2023,127892301993,Apple Inc.,APPLE,A2984,,Equipamento de Radiocomunicação de Radiação Restrita,Homologação Emitida,Estados Unidos da América
03/03/2023,001472314550,"Xiaomi Communications Co., Ltd.",XIAOMI,22101320G,POCO X5 PRO 5G,Sistemas de Identificação por Radiofrequências,Homologação Suspensa,China
20/09/2023,127892301993,Apple Inc.,APPLE,A2984,,Sistemas de Identificação por Radiofrequências,Homologação Emitida,Estados Unidos da América
19/02/2026,062762509185,"Xiaomi Communications Co., Ltd.",XIAOMI,2510EPC8BG,,Sistemas de Identificação por Radiofrequências,Homologação Emitida,China
12/03/2026,002952617361,"Vivo Mobile Communication Co., Ltd",VIVO,J2508,,Sistemas de Identificação por Radiofrequências,Homologação Emitida,China
14/08/2024,101872209185,"Xiaomi Communications Co., Ltd.",XIAOMI,MJML06-FJ,Xiaomi Smart Doorbell 3,Equipamento de Radiocomunicação de Radiação Restrita,Homologação Emitida,China
17/05/2024,045252400953,Samsung Electronics Co Ltd.,SAMSUNG,SM-M356B/DS,,Sistemas de Identificação por Radiofrequências,Homologação Emitida,Coréia
26/11/2021,118422101993,Apple Inc.,APPLE,A2548,,Carregador Indutivo para Telefone Celular,Homologação Suspensa,Estados Unidos da América
06/03/2025,138732301739,"SAMSUNG ELECTRONICS CO., LTD",SAMSUNG,SM-R400N,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
24/08/2023,063391807120,Harman International Industries Inc.,JBL,CITATION ADAPT,,Transceptor de Radiação Restrita,Homologação Suspensa,Estados Unidos da América
11/06/2024,139722300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-A055M/DS,,Transceptor de Radiação Restrita,Homologação Suspensa,Coréia
10/10/2025,112302101993,Apple Inc.,APPLE,A2476,,Equipamento de Radiocomunicação de Radiação Restrita,Homologação Emitida,Estados Unidos da América
17/10/2023,112332101993,Apple Inc.,APPLE,A2515,,Equipamento de Radiocomunicação de Radiação Restrita,Homologação Emitida,Estados Unidos da América
21/08/2023,149562309185,"Xiaomi Communications Co., Ltd.",XIAOMI,M2216W1,Redmi Watch 3,Transceptor de Radiação Restrita,Homologação Suspensa,China
14/08/2024,101872209185,"Xiaomi Communications Co., Ltd.",XIAOMI,MJML06-FJ,Xiaomi Smart Doorbell 3,Transceptor de Radiação Restrita,Homologação Emitida,China
05/09/2024,076622409185,"Xiaomi Communications Co., Ltd.",XIAOMI,M2349E1,Redmi Buds 6 Lite,Transceptor de Radiação Restrita,Homologação Emitida,China
05/09/2024,077052409185,"Xiaomi Communications Co., Ltd.",XIAOMI,M2345B1,Xiaomi Band 9,Transceptor de Radiação Restrita,Homologação Emitida,China
29/01/2026,074042500953,Samsung Electronics Co Ltd.,SAMSUNG,SM-S942B/DS,,Telefone Móvel Celular,Homologação Emitida,Coréia
19/03/2024,007982209185,"Xiaomi Communications Co., Ltd.",XIAOMI,2201117TL,Redmi Note 11,Telefone Móvel Celular,Homologação Suspensa,China
19/03/2024,007982209185,"Xiaomi Communications Co., Ltd.",XIAOMI,2201117TG,Redmi Note 11,Telefone Móvel Celular,Homologação Suspensa,China
21/01/2026,079692514862,"Guangdong OPPO Mobile  Telecommunications Co., Ltd",OPPO,CPH2819,,Telefone Móvel Celular,Homologação Emitida,China
28/01/2026,079702514862,"Guangdong OPPO Mobile  Telecommunications Co., Ltd",OPPO,CPH2783,,Telefone Móvel Celular,Homologação Emitida,China
28/01/2026,079702514862,"Guangdong OPPO Mobile  Telecommunications Co., Ltd",OPPO,CPH2853,,Telefone Móvel Celular,Homologação Emitida,China
08/04/2024,021192209185,"Xiaomi Communications Co., Ltd.",XIAOMI,2201117SL,,Telefone Móvel Celular,Homologação Suspensa,China
15/01/2026,075022509185,"Xiaomi Communications Co., Ltd.",XIAOMI,2510DRA23L,Redmi Note 15,Telefone Móvel Celular,Homologação Emitida,China
10/10/2025,112302101993,Apple Inc.,APPLE,A2476,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
12/08/2021,049921907120,Harman International Industries Inc.,JBL,LINK PORTABLE,,Transceptor de Radiação Restrita,Homologação Suspensa,Estados Unidos da América
17/01/2023,112412101993,Apple Inc.,APPLE,A2602,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
02/09/2025,112422101993,Apple Inc.,APPLE,A2604,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
23/09/2022,122452101993,Apple Inc.,APPLE,A2564,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
18/02/2025,144552300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-X616B,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
31/08/2023,144562300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-X610,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
14/08/2023,026261909185,"Xiaomi Communications Co., Ltd.",XIAOMI,MB30490,,Transceptor de Radiação Restrita,Homologação Emitida,China
17/08/2023,038291909185,"Xiaomi Communications Co., Ltd.",XIAOMI,MZ30510,,Transceptor de Radiação Restrita,Homologação Emitida,China
26/11/2021,047691907120,Harman International Industries Inc.,JBL,BAR 5.1 Surround,"(BAR 5.1 SUB, BAR 5.1 CNTR)",Transceptor de Radiação Restrita,Homologação Suspensa,Estados Unidos da América
19/11/2021,130372107120,Harman International Industries Inc.,JBL,QUANTUM350WIRELESST,,Transceptor de Radiação Restrita,Homologação Suspensa,Estados Unidos da América
31/07/2023,130392107120,Harman International Industries Inc.,JBL,QUANTUM350WLTMT,,Transceptor de Radiação Restrita,Homologação Suspensa,Estados Unidos da América
31/07/2023,130392107120,Harman International Industries Inc.,JBL,FREEWFHWIRELESSTMT,,Transceptor de Radiação Restrita,Homologação Suspensa,Estados Unidos da América
30/09/2021,132122109185,"Xiaomi Communications Co., Ltd.",XIAOMI,21051182G,,Transceptor de Radiação Restrita,Homologação Suspensa,China
03/01/2022,134122107120,Harman International Industries Inc.,JBL,TUNE130NCTWS,,Transceptor de Radiação Restrita,Homologação Suspensa,Estados Unidos da América
23/09/2022,122462101993,Apple Inc.,APPLE,A2565,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
19/11/2021,130382107120,Harman International Industries Inc.,JBL,FREEWFHWIRELESST,,Transceptor de Radiação Restrita,Homologação Suspensa,Estados Unidos da América
07/04/2022,143822107120,Harman International Industries Inc.,JBL,FLIP6C,,Transceptor de Radiação Restrita,Homologação Suspensa,Estados Unidos da América
25/10/2021,140162109185,"Xiaomi Communications Co., Ltd.",XIAOMI,TWSEJ01ZM,Redmi Buds 3 Pro,Transceptor de Radiação Restrita,Homologação Suspensa,China
28/10/2021,142782107120,Harman International Industries Inc.,JBL,GO ESSENTIAL,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
20/09/2023,127892301993,Apple Inc.,APPLE,A2984,,Sistemas Operando Na Faixa de 57 a 64 GHz,Homologação Emitida,Estados Unidos da América
20/09/2023,127892301993,Apple Inc.,APPLE,A2984,,Estação Terminal de Acesso,Homologação Emitida,Estados Unidos da América
06/03/2025,152092300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-X216B,,Transceptor de Radiação Restrita,Homologação Emitida,Coréia
10/10/2025,112302101993,Apple Inc.,APPLE,A2476,,Sistemas Operando Na Faixa de 57 a 64 GHz,Homologação Emitida,Estados Unidos da América
28/05/2024,051702401739,"SAMSUNG ELECTRONICS CO., LTD",SAMSUNG,SM-L305F,,Estação Terminal de Acesso,Homologação Emitida,Coréia
02/09/2025,112422101993,Apple Inc.,APPLE,A2604,,Estação Terminal de Acesso,Homologação Emitida,Estados Unidos da América
29/08/2024,079682410014,"Harman International Industries, Inc.",JBL,TAS700 BRA B-PLAT,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
16/05/2024,051722401739,"SAMSUNG ELECTRONICS CO., LTD",SAMSUNG,SM-L315F,,Estação Terminal de Acesso,Homologação Emitida,Coréia
06/03/2025,152092300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-X216B,,Estação Terminal de Acesso,Homologação Emitida,Coréia
23/02/2026,082112514862,"Guangdong OPPO Mobile  Telecommunications Co., Ltd",OPPO,CPH2791,,Telefone Móvel Celular,Em Análise - RE,China
05/02/2024,237932314550,"Xiaomi Communications Co., Ltd.",XIAOMI,2312CRNCCL,REDMI A3+,Telefone Móvel Celular,Homologação Suspensa,China
27/02/2024,238752300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-M156B/DSN,,Telefone Móvel Celular,Homologação Suspensa,Coréia
15/01/2026,075022509185,"Xiaomi Communications Co., Ltd.",XIAOMI,2510DRA23E,Redmi Note 15,Telefone Móvel Celular,Homologação Emitida,China
05/03/2026,090452500953,Samsung Electronics Co Ltd.,SAMSUNG,SM-A376B/DS,,Telefone Móvel Celular,Homologação Emitida,Coréia
11/06/2024,139722300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-A055M/DS,,Telefone Móvel Celular,Homologação Suspensa,Coréia
28/10/2025,036662514862,"Guangdong OPPO Mobile  Telecommunications Co., Ltd",OPPO,CPH2743,OPPO Reno14 F Dark Side Limited Edition,Telefone Móvel Celular,Homologação Emitida,China
19/02/2026,075912509185,"Xiaomi Communications Co., Ltd.",XIAOMI,2510DPC44G,,Telefone Móvel Celular,Homologação Emitida,China
03/03/2026,079312514862,"Guangdong OPPO Mobile  Telecommunications Co., Ltd",OPPO,CPH2781,,Telefone Móvel Celular,Homologação Emitida,China
29/08/2024,079682410014,"Harman International Industries, Inc.",JBL,TAS700 BRA C-PLAT,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
19/02/2026,062762509185,"Xiaomi Communications Co., Ltd.",XIAOMI,2510EPC8BG,,Telefone Móvel Celular,Homologação Emitida,China
12/03/2026,002952617361,"Vivo Mobile Communication Co., Ltd",VIVO,J2508,,Telefone Móvel Celular,Homologação Emitida,China
11/08/2023,107352102701,Harman International Industries Inc.,JBL,CINEMA SB190,,Equipamento de Radiocomunicação de Radiação Restrita,Homologação Suspensa,Estados Unidos da América
18/02/2025,144552300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-X616B,,Sistema de Acesso sem Fio em Banda Larga - Redes Locais,Homologação Emitida,Coréia
31/08/2023,144562300953,Samsung Electronics Co Ltd.,SAMSUNG,SM-X610,,Sistema de Acesso sem Fio em Banda Larga - Redes Locais,Homologação Emitida,Coréia
11/08/2023,107352102701,Harman International Industries Inc.,JBL,CINEMA SB190,,Transceptor de Radiação Restrita,Homologação Suspensa,Estados Unidos da América
10/10/2025,112302101993,Apple Inc.,APPLE,A2476,,Sistemas de Identificação por Radiofrequências,Homologação Emitida,Estados Unidos da América
06/10/2021,183102009185,"Xiaomi Communications Co., Ltd.",XIAOMI,M2010J19SG,Redmi 9T,Transceptor de Radiação Restrita,Homologação Suspensa,China
22/01/2025,100242407120,Harman International Industries Inc.,JBL,FLIP7R,,Transceptor de Radiação Restrita,Homologação Emitida,Estados Unidos da América
